X1,DateTime_Serial,Pressure,Temperature,Conductivity,Date,Salinity,Site
104,42962.83,1217.95,9.86,7.88,2017-08-15T15:55:12Z,14.8208007820462,1
105,42962.88,NA,31.577,28.99,2017-08-15T17:07:11Z,16.550832587784,1
106,42962.92,1508.12,20.95,37.232,2017-08-15T18:04:47Z,21.0793406080063,1
107,42962.96,1171.983,20.41,20.37,2017-08-15T19:02:24Z,11.1990783504859,1
108,42963,1506.92,23.61,22.68,2017-08-15T20:00:00Z,13.4531667010279,1
109,42963.04,1508.71,27.56,18.69,2017-08-15T20:57:36Z,6.59450190636611,1
110,42963.08,1475.87,15.397,18.82,2017-08-15T21:55:12Z,10.9277562172193,1
111,42963.13,1474.66,16.22,28.25,2017-08-15T23:07:11Z,25.3291114722059,1
112,42963.17,1469.96,18.933,31.71,2017-08-16T00:04:47Z,21.6758782510274,1
113,42963.21,1493.57,13.77,18.74,2017-08-16T01:02:24Z,0.436841524252095,1
114,42963.25,1163,27.99,31.99,2017-08-16T02:00:00Z,15.7611964754957,1
115,42963.29,NA,17.21,16.8,2017-08-16T02:57:36Z,22.0684962068009,1
116,42963.33,1132.2,22.963,30.92,2017-08-16T03:55:12Z,20.7155696220807,1
117,42963.38,1501.37,10.743,10.81,2017-08-16T05:07:11Z,22.5399273347463,1
118,42963.42,1147.133,31.237,35.79,2017-08-16T06:04:47Z,16.3143045793634,1
119,42963.46,1483.28,20.35,8.468,2017-08-16T07:02:24Z,13.9749994103879,1
120,42963.5,1503.68,18.34,27.19,2017-08-16T08:00:00Z,19.40315436355,1
121,42963.54,1450.98,29.18,0,2017-08-16T08:57:36Z,21.3426436910917,1
122,42963.58,1497.89,30.01,14.88,2017-08-16T09:55:12Z,9.31809093438984,1
123,42963.63,1500.34,23.64,27.65,2017-08-16T11:07:11Z,NA,1
124,42963.67,1477.12,7.747,15.584,2017-08-16T12:04:47Z,15.0338723204755,1
125,42963.71,1460.52,23.84,39.78,2017-08-16T13:02:24Z,11.2029568413696,1
126,42963.75,1493.04,11.903,27.184,2017-08-16T14:00:00Z,24.1195952845754,1
127,42963.79,1124.558,NA,25.45,2017-08-16T14:57:36Z,10.5565080080878,1
128,42963.83,1499.57,27.3,23.24,2017-08-16T15:55:12Z,24.269429717111,1
129,42963.88,1514.88,30.57,36.77,2017-08-16T17:07:11Z,17.288207986795,1
130,42963.92,1509.2,14.48,8.436,2017-08-16T18:04:47Z,24.9229529674202,1
131,42963.96,1479.1,21.5,14.95,2017-08-16T19:02:24Z,7.33289059887315,1
132,42964,1497.5,23.137,36.4,2017-08-16T20:00:00Z,17.3508448453215,1
133,42964.04,1482,8.7,35.25,2017-08-16T20:57:36Z,14.8828889703467,1
134,42964.08,1474.97,25.63,6.792,2017-08-16T21:55:12Z,20.1940090474323,1
135,42964.13,1488.73,26.58,18.41,2017-08-16T23:07:11Z,17.1329625334177,1
136,42964.17,1502.26,16.74,15.44,2017-08-17T00:04:47Z,12.563462897914,1
137,42964.21,1514.56,23.5,17.46,2017-08-17T01:02:24Z,18.9389198841995,1
138,42964.25,1503.76,24.693,41.696,2017-08-17T02:00:00Z,16.8234857449284,1
139,42964.29,1098.6,14.95,19.01,2017-08-17T02:57:36Z,14.1359780381718,1
140,42964.33,1110.967,21.267,12.472,2017-08-17T03:55:12Z,7.1094150051352,1
141,42964.38,1172.333,14.35,11.116,2017-08-17T05:07:11Z,12.0320078729579,1
142,42964.42,1526.13,8.03,37.85,2017-08-17T06:04:47Z,17.6309095491737,1
143,42964.46,1123.333,13.88,23.208,2017-08-17T07:02:24Z,19.1657069169863,1
144,42964.5,1496.62,21.74,18.49,2017-08-17T08:00:00Z,13.5195125305603,1
145,42964.54,1487.21,8.79,19.67,2017-08-17T08:57:36Z,24.3172632557578,1
146,42964.58,1117.558,28.13,5.97,2017-08-17T09:55:12Z,17.4045741671436,1
147,42964.63,1486.65,19.67,33.7,2017-08-17T11:07:11Z,8.39715465053287,1
148,42964.67,1506.88,15.67,24.756,2017-08-17T12:04:47Z,NA,1
149,42964.71,1154.308,25.83,1,2017-08-17T13:02:24Z,11.7948387190651,1
150,42964.75,1467.74,21.91,29.56,2017-08-17T14:00:00Z,25.715569027688,1
151,42964.79,1158.975,14.29,29.2,2017-08-17T14:57:36Z,19.8280604824572,1
152,42964.83,1511.01,18.79,35.33,2017-08-17T15:55:12Z,12.0071005721376,1
153,42964.88,1460.85,10.61,21.43,2017-08-17T17:07:11Z,21.6864666212511,1
154,42964.92,1095.508,20.21,39.06,2017-08-17T18:04:47Z,11.6496078987601,1
155,42964.96,1480.11,15.13,NA,2017-08-17T19:02:24Z,NA,1
156,42965,1492.88,15.79,11.61,2017-08-17T20:00:00Z,22.4203085971422,1
157,42965.04,1485.94,18.76,19.49,2017-08-17T20:57:36Z,13.8342406032841,1
158,42965.08,1528.38,24.85,19.31,2017-08-17T21:55:12Z,6.88838990590288,1
159,42965.13,1461.44,29.773,29.9,2017-08-17T23:07:11Z,22.4615723522499,1
160,42965.17,1487.61,16.043,27.83,2017-08-18T00:04:47Z,19.0499754614196,1
161,42965.21,1097.083,24.93,25.06,2017-08-18T01:02:24Z,0.0107674201817758,1
162,42965.25,1491.84,23.77,27.916,2017-08-18T02:00:00Z,12.4239784549903,1
163,42965.29,1219.583,31.28,19.64,2017-08-18T02:57:36Z,13.7282202104151,1
164,42965.33,1102.158,14.11,28.16,2017-08-18T03:55:12Z,6.69731780054319,1
165,42965.38,1481.19,25.02,10.25,2017-08-18T05:07:11Z,13.3132503638252,1
166,42965.42,1500.47,18.28,32.11,2017-08-18T06:04:47Z,24.0905283806352,1
167,42965.46,1507.04,9.3,0.916,2017-08-18T07:02:24Z,17.9861695088694,1
168,42965.5,1506.39,21.48,29.09,2017-08-18T08:00:00Z,3.74943341832225,1
169,42965.54,1495.12,10.177,17.33,2017-08-18T08:57:36Z,18.2926112831392,1
170,42965.58,1159.675,20.66,29.35,2017-08-18T09:55:12Z,14.794617929284,1
171,42965.63,1475.43,14.64,32.88,2017-08-18T11:07:11Z,18.8802838190599,1
172,42965.67,1097.55,8.58,35.52,2017-08-18T12:04:47Z,9.94025144871158,1
173,42965.71,1500.53,19.76,16.332,2017-08-18T13:02:24Z,16.3452507935745,1
174,42965.75,1491.69,18.55,13.928,2017-08-18T14:00:00Z,2.47049164409593,1
175,42965.79,1505.38,14.14,33.66,2017-08-18T14:57:36Z,20.3647016807997,1
176,42965.83,1487.28,10.657,27.59,2017-08-18T15:55:12Z,7.18892699073927,1
177,42965.88,1459.49,20.517,8.82,2017-08-18T17:07:11Z,17.1629333983477,1
178,42965.92,1485.3,19.67,10.12,2017-08-18T18:04:47Z,12.5615144775812,1
179,42965.96,1472.99,16.26,21.93,2017-08-18T19:02:24Z,23.9717990628331,1
180,42966,1508.11,22.4,33.528,2017-08-18T20:00:00Z,18.0498860774323,1
181,42966.04,1480.13,13.17,11.41,2017-08-18T20:57:36Z,21.5268198914134,1
182,42966.08,1169.533,30.713,25.65,2017-08-18T21:55:12Z,5.89062876323934,1
183,42966.13,1095.333,31.087,13.8,2017-08-18T23:07:11Z,14.5671243671907,1
184,42966.17,1079.817,26.65,0,2017-08-19T00:04:47Z,24.4480225025447,1
185,42966.21,1153.083,20.41,31.28,2017-08-19T01:02:24Z,13.2314438253168,1
186,42966.25,1483.98,21.123,20.82,2017-08-19T02:00:00Z,17.9382252011565,1
187,42966.29,1527.87,22.55,27.08,2017-08-19T02:57:36Z,10.9161522579431,1
188,42966.33,1190.183,27.13,38.46,2017-08-19T03:55:12Z,5.80749794321544,1
189,42966.38,1486.36,15.447,33.68,2017-08-19T05:07:11Z,0.267258461345651,1
190,42966.42,1500.59,19.85,30.52,2017-08-19T06:04:47Z,15.5428489386211,1
191,42966.46,1120.008,15.31,13.26,2017-08-19T07:02:24Z,22.4222137343985,1
192,42966.5,1488.97,25.89,0,2017-08-19T08:00:00Z,18.7440683083407,1
193,42966.54,1496.42,7.24,18.76,2017-08-19T08:57:36Z,17.0509523963524,1
194,42966.58,1466.68,20.653,14.48,2017-08-19T09:55:12Z,17.2538552243775,1
195,42966.63,1500.21,28.35,29.45,2017-08-19T11:07:11Z,9.00472263684103,1
196,42966.67,1510.97,23.4,28.87,2017-08-19T12:04:47Z,22.6837515352638,1
197,42966.71,1508.46,20.7,14.2,2017-08-19T13:02:24Z,15.5947250081875,1
198,42966.75,1091.717,8.65,NA,2017-08-19T14:00:00Z,19.2427927622594,1
199,42966.79,1481.73,21.24,11.144,2017-08-19T14:57:36Z,16.2275820010659,1
200,42966.83,1517.3,12.77,23.076,2017-08-19T15:55:12Z,18.8139848272275,1
201,42966.88,1524.17,16.2,21.3,2017-08-19T17:07:11Z,22.5819173748838,1
202,42966.92,1495.33,22.75,26.33,2017-08-19T18:04:47Z,17.418334872513,1
203,42966.96,1510.27,13.777,29.96,2017-08-19T19:02:24Z,14.3366011682896,1
204,42967,1504.56,27.55,21,2017-08-19T20:00:00Z,11.5278369854254,1
205,42967.04,1126.133,9.93,24.48,2017-08-19T20:57:36Z,10.4215166416798,1
206,42967.08,1482.77,30,13.204,2017-08-19T21:55:12Z,16.1519419152545,1
207,42967.13,1495.26,22.3,32.34,2017-08-19T23:07:11Z,24.1194320270957,1
208,42967.17,1446.25,16.403,25.74,2017-08-20T00:04:47Z,21.673629662239,1
209,42967.21,1529.64,9.46,22.49,2017-08-20T01:02:24Z,19.961973202483,1
210,42967.25,1482.03,31.86,23.84,2017-08-20T02:00:00Z,14.4865801744916,1
211,42967.29,1149.933,30.11,15.156,2017-08-20T02:57:36Z,15.8803197277549,1
212,42967.33,1506.17,21.83,24.52,2017-08-20T03:55:12Z,8.743582920011,1
213,42967.38,1534.82,25.867,22.77,2017-08-20T05:07:11Z,24.9584127101196,1
214,42967.42,1518.37,21.703,40.5,2017-08-20T06:04:47Z,18.1256561545302,1
215,42967.46,1451.4,28.4,19.77,2017-08-20T07:02:24Z,14.2503204399237,1
216,42967.5,1104.9,16.85,19.73,2017-08-20T08:00:00Z,13.7479817532982,1
217,42967.54,1498.84,20.517,25.9,2017-08-20T08:57:36Z,18.6678041779062,1
218,42967.58,1521.17,18.02,26.5,2017-08-20T09:55:12Z,21.3176478129332,1
219,42967.63,1165.217,9.76,18.94,2017-08-20T11:07:11Z,5.6564086767715,1
220,42967.67,1480.53,20.83,38.78,2017-08-20T12:04:47Z,22.1204902233907,1
221,42967.71,1505.1,14.61,12.576,2017-08-20T13:02:24Z,6.89753754317671,1
222,42967.75,1150.983,25.54,10.3,2017-08-20T14:00:00Z,15.6112847313971,1
223,42967.79,1487.14,30.293,33.01,2017-08-20T14:57:36Z,12.1469349125071,1
224,42967.83,1128.525,14.69,22.34,2017-08-20T15:55:12Z,20.1818310362361,1
225,42967.88,1487.59,28.423,22.33,2017-08-20T17:07:11Z,9.43365525096699,1
226,42967.92,1485.51,15.32,17.172,2017-08-20T18:04:47Z,6.55693756438831,1
227,42967.96,1526.15,20.75,13.04,2017-08-20T19:02:24Z,11.3717598593313,1
228,42968,1508.2,8.89,5.78,2017-08-20T20:00:00Z,3.85577922560529,1
229,42968.04,1477.86,19.477,26.72,2017-08-20T20:57:36Z,18.7723307653264,1
230,42968.08,1206.4,13.18,40.848,2017-08-20T21:55:12Z,8.74406573892859,1
231,42968.13,1448.7,15.33,7.73,2017-08-20T23:07:11Z,15.4917634576546,1
232,42968.17,NA,15.85,39.84,2017-08-21T00:04:47Z,18.0804700599768,1
233,42968.21,1508.27,12.56,22.98,2017-08-21T01:02:24Z,19.3675279796463,1
234,42968.25,1486.49,22.69,14.96,2017-08-21T02:00:00Z,11.9002230410946,1
235,42968.29,1499.43,13.05,16.41,2017-08-21T02:57:36Z,1.83535282907786,1
236,42968.33,1509.65,19.08,11,2017-08-21T03:55:12Z,6.8395988868655,1
237,42968.38,1485.67,9.26,10.772,2017-08-21T05:07:11Z,13.7627078420451,1
238,42968.42,1116.275,21.46,21.97,2017-08-21T06:04:47Z,4.20116594600348,1
239,42968.46,1473.74,14.35,25.01,2017-08-21T07:02:24Z,6.575377920906,1
240,42968.5,1473.89,20.687,39.68,2017-08-21T08:00:00Z,15.4946932041485,1
241,42968.54,1132.842,15.03,27.73,2017-08-21T08:57:36Z,9.99679836895697,1
242,42968.58,1512.86,14.01,21.92,2017-08-21T09:55:12Z,22.7436457906503,1
243,42968.63,1125.025,14.103,20.87,2017-08-21T11:07:11Z,26.9565288712933,1
244,42968.67,1146.375,15.15,24.352,2017-08-21T12:04:47Z,9.74522662990181,1
245,42968.71,1491.85,31.35,33.8,2017-08-21T13:02:24Z,16.5709272524884,1
246,42968.75,1067.8,15.18,25.768,2017-08-21T14:00:00Z,23.2597944986429,1
247,42968.79,1493.38,17.67,20.69,2017-08-21T14:57:36Z,20.0312653516332,1
248,42968.83,1484.69,26.857,31.06,2017-08-21T15:55:12Z,0.0114032368563879,1
249,42968.88,1143.925,22.34,26.74,2017-08-21T17:07:11Z,20.4921399020858,1
250,42968.92,1517.62,15.52,40.35,2017-08-21T18:04:47Z,9.77179227373044,1
251,42968.96,1128.758,18.32,13.704,2017-08-21T19:02:24Z,15.778931096977,1
252,42969,1528.98,20.76,19.18,2017-08-21T20:00:00Z,18.6785216609409,1
253,42969.04,1460.9,21.64,29.79,2017-08-21T20:57:36Z,10.6901296873592,1
254,42969.08,1488.41,19.103,25.02,2017-08-21T21:55:12Z,24.4205955332052,1
255,42969.13,1493.11,19.14,15.188,2017-08-21T23:07:11Z,9.62789411791371,1
256,42969.17,1496.22,12.02,18.968,2017-08-22T00:04:47Z,23.1711290133202,1
257,42969.21,1139.725,10.48,35.424,2017-08-22T01:02:24Z,19.5508724235658,1
258,42969.25,1506.73,17.8,33.52,2017-08-22T02:00:00Z,17.6354011626658,1
259,42969.29,1148.942,30.72,15.212,2017-08-22T02:57:36Z,8.85472037154304,1
260,42969.33,1531.71,15.443,7.624,2017-08-22T03:55:12Z,13.7884207179979,1
261,42969.38,1483.15,22.617,22.01,2017-08-22T05:07:11Z,15.9364651774616,1
262,42969.42,1178.983,19.04,37.44,2017-08-22T06:04:47Z,19.6375486828392,1
263,42969.46,1510.01,19.32,38.792,2017-08-22T07:02:24Z,24.3927876673013,1
264,42969.5,1455.08,20.277,31.624,2017-08-22T08:00:00Z,21.4865674175477,1
265,42969.54,1145.15,20.4,15.2,2017-08-22T08:57:36Z,17.3102167550974,1
266,42969.58,1499.19,33.047,19.24,2017-08-22T09:55:12Z,16.0040627024205,1
267,42969.63,1106.708,27.167,37.3,2017-08-22T11:07:11Z,15.6981151833995,1
268,42969.67,1506.76,19.61,13.408,2017-08-22T12:04:47Z,18.2499590416429,1
269,42969.71,1122.458,21.96,36.76,2017-08-22T13:02:24Z,19.3147423659785,1
270,42969.75,1494.57,24.21,28.91,2017-08-22T14:00:00Z,11.7464103567729,1
271,42969.79,1504.46,23.18,17.95,2017-08-22T14:57:36Z,7.74077379206082,1
272,42969.83,1505.49,16.267,2.42,2017-08-22T15:55:12Z,13.5621701481922,1
273,42969.88,1524.33,19.56,22.25,2017-08-22T17:07:11Z,17.6804502819124,1
274,42969.92,1526.49,19.29,14.61,2017-08-22T18:04:47Z,14.6134740916658,1
275,42969.96,1532.78,23.44,22.98,2017-08-22T19:02:24Z,20.7373201235445,1
276,42970,1154.192,18.78,24.48,2017-08-22T20:00:00Z,24.8006664377504,1
277,42970.04,1200.333,21.63,26.26,2017-08-22T20:57:36Z,2.32723531551048,1
278,42970.08,1446.25,21.1,17.5,2017-08-22T21:55:12Z,16.5065817419222,1
279,42970.13,1504.39,22.48,38.55,2017-08-22T23:07:11Z,18.282881294208,1
280,42970.17,1507.66,12.89,13.688,2017-08-23T00:04:47Z,17.0178836932525,1
281,42970.21,1492.19,15.43,12.68,2017-08-23T01:02:24Z,14.4009161203226,1
282,42970.25,1497.01,23.393,19.36,2017-08-23T02:00:00Z,15.7001084699762,1
283,42970.29,1498.94,22.65,9.6,2017-08-23T02:57:36Z,19.7723832969466,1
284,42970.33,1532.67,24.58,31.05,2017-08-23T03:55:12Z,16.330211475838,1
285,42970.38,1103.267,29.44,22.55,2017-08-23T05:07:11Z,14.754868500578,1
286,42970.42,1531.39,18.77,22.6,2017-08-23T06:04:47Z,21.2808598255647,1
287,42970.46,1118.025,16.33,16.87,2017-08-23T07:02:24Z,7.43933910772389,1
288,42970.5,1468.07,19.23,19.71,2017-08-23T08:00:00Z,17.5499738943674,1
289,42970.54,1527.75,20.14,27.02,2017-08-23T08:57:36Z,13.3716109116105,1
290,42970.58,1216.2,23.423,35.632,2017-08-23T09:55:12Z,17.9651319924266,1
291,42970.63,1187.908,15.33,17.892,2017-08-23T11:07:11Z,17.1695161798202,1
292,42970.67,1521.35,21.19,34.41,2017-08-23T12:04:47Z,18.8588307656941,1
293,42970.71,1497.56,13.99,8.388,2017-08-23T13:02:24Z,16.6948437487376,1
294,42970.75,1464.85,18.07,11.75,2017-08-23T14:00:00Z,21.2418456904932,1
295,42970.79,1118.958,16.31,17.85,2017-08-23T14:57:36Z,11.8333265424999,1
296,42970.83,1488.19,19.16,22.19,2017-08-23T15:55:12Z,4.08911510149587,1
297,42970.88,1526.76,20.33,18.5,2017-08-23T17:07:11Z,13.7809326663072,1
298,42970.92,1105.075,15.19,9.672,2017-08-23T18:04:47Z,20.4345418909681,1
299,42970.96,1481.04,21.45,16.06,2017-08-23T19:02:24Z,21.2944328268308,1
300,42971,1507.36,8.58,40.744,2017-08-23T20:00:00Z,13.7722484692704,1
301,42971.04,1488.17,28.02,31.73,2017-08-23T20:57:36Z,14.6937608066214,1
302,42971.08,1493.3,18.54,16.31,2017-08-23T21:55:12Z,15.1424296167096,1
303,42971.13,1485.3,27.647,16.256,2017-08-23T23:07:11Z,4.26417985826444,1
304,42971.17,1515.45,1.77,31.26,2017-08-24T00:04:47Z,15.4054340432344,1
305,42971.21,1531.67,19.99,6.31,2017-08-24T01:02:24Z,13.7001059318456,1
306,42971.25,1485.45,20.9,26.7,2017-08-24T02:00:00Z,17.8089197127024,1
307,42971.29,1494.64,15.51,32.61,2017-08-24T02:57:36Z,8.21231917495366,1
308,42971.33,1188.317,29.64,22.26,2017-08-24T03:55:12Z,21.8324896238506,1
309,42971.38,1471.16,23.707,13.41,2017-08-24T05:07:11Z,26.2671513733574,1
310,42971.42,1495.84,27.07,37.45,2017-08-24T06:04:47Z,16.4007014215125,1
311,42971.46,1467.73,18.25,18.244,2017-08-24T07:02:24Z,10.9566117928484,1
